condition,frequency_hz,snr_db,repeat,true_arrival,predicted_arrival,success,cluster_num,stop_reason,error_ms,abs_error_ms,hit_le2,hit_le5,hit_le10,target_snr_db,snr_definition,noise_source_id,noise_start_sample
Recorded background noise,200,4.0,8,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,520,5250
WGN,200,4.0,9,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,9,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,549,740
WGN,200,4.0,10,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,10,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,182,2546
WGN,200,4.0,11,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,11,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,162,1675
WGN,200,4.0,12,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,12,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,845,3769
WGN,200,4.0,13,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,13,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,363,65
WGN,200,4.0,14,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,14,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,20,1357
WGN,200,4.0,15,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,15,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,132,4728
WGN,200,4.0,16,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,16,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,788,911
WGN,200,4.0,17,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,17,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,683,2007
WGN,200,4.0,18,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,18,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,435,4841
WGN,200,4.0,19,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,19,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,997,4665
WGN,200,4.0,20,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,20,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,623,1709
WGN,200,4.0,21,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,21,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,206,4905
WGN,200,4.0,22,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,22,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,596,902
WGN,200,4.0,23,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,23,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,977,2913
WGN,200,4.0,24,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,24,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,247,2574
WGN,200,4.0,25,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,25,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,184,3740
WGN,200,4.0,26,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,26,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,884,829
WGN,200,4.0,27,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,27,294,295.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,4.0,full_trace_mean_square,527,768
WGN,200,4.0,28,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,28,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,514,2615
WGN,200,4.0,29,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,29,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,171,1119
WGN,200,4.0,30,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,30,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,178,3494
WGN,200,4.0,31,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,31,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,404,1218
WGN,200,4.0,32,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,32,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,183,4990
WGN,200,4.0,33,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,33,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,612,1185
WGN,200,4.0,34,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,34,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,329,3520
WGN,200,4.0,35,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,35,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,289,3020
WGN,200,4.0,36,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,36,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,112,4920
WGN,200,4.0,37,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,37,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,845,1847
WGN,200,4.0,38,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,38,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,681,359
WGN,200,4.0,39,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,39,294,295.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,4.0,full_trace_mean_square,697,2413
WGN,200,4.0,40,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,40,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,198,1144
WGN,200,4.0,41,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,41,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,475,3581
WGN,200,4.0,42,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,42,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,228,894
WGN,200,4.0,43,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,43,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,465,4237
WGN,200,4.0,44,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,44,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,356,2075
WGN,200,4.0,45,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,45,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,324,2173
WGN,200,4.0,46,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,46,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,242,315
WGN,200,4.0,47,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,47,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,375,5419
WGN,200,4.0,48,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,48,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,560,5009
WGN,200,4.0,49,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,49,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,941,1768
WGN,200,4.0,50,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,50,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,568,1951
WGN,200,4.0,51,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,51,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,714,4131
WGN,200,4.0,52,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,52,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,57,1911
WGN,200,4.0,53,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,53,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,48,4524
WGN,200,4.0,54,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,54,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,690,1234
WGN,200,4.0,55,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,55,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,191,256
WGN,200,4.0,56,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,56,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,517,3347
WGN,200,4.0,57,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,57,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,264,2457
WGN,200,4.0,58,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,58,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,601,3539
WGN,200,4.0,59,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,59,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,937,4860
WGN,200,4.0,60,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,60,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,492,9
WGN,200,4.0,61,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,61,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,785,4199
WGN,200,4.0,62,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,62,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,622,491
WGN,200,4.0,63,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,63,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,860,4800
WGN,200,4.0,64,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,64,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,277,438
WGN,200,4.0,65,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,65,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,621,3510
WGN,200,4.0,66,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,66,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,744,5234
WGN,200,4.0,67,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,67,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,318,4041
WGN,200,4.0,68,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,68,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,262,5233
WGN,200,4.0,69,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,69,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,665,5533
WGN,200,4.0,70,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,70,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,67,2611
WGN,200,4.0,71,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,71,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,985,3867
WGN,200,4.0,72,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,72,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,765,1025
WGN,200,4.0,73,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,73,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,433,2993
WGN,200,4.0,74,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,74,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,204,4302
WGN,200,4.0,75,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,75,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,231,3369
WGN,200,4.0,76,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,76,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,103,1540
WGN,200,4.0,77,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,77,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,383,1370
WGN,200,4.0,78,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,78,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,913,5158
WGN,200,4.0,79,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,79,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,576,3232
WGN,200,4.0,80,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,80,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,680,1806
WGN,200,4.0,81,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,81,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,305,3873
WGN,200,4.0,82,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,82,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,419,5449
WGN,200,4.0,83,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,83,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,543,3821
WGN,200,4.0,84,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,84,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,913,276
WGN,200,4.0,85,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,85,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,599,4467
WGN,200,4.0,86,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,86,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,687,2855
WGN,200,4.0,87,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,87,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,324,1459
WGN,200,4.0,88,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,88,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,69,5443
WGN,200,4.0,89,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,89,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,283,3849
WGN,200,4.0,90,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,90,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,7,177
WGN,200,4.0,91,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,91,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,859,4561
WGN,200,4.0,92,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,92,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,4.0,full_trace_mean_square,711,1676
WGN,200,4.0,93,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,-1,-1
Recorded background noise,200,4.0,93,294,294.0,True,2,unique_valid_peak,0.0,0.0,True,True,True,4.0,full_trace_mean_square,52,5008
