condition,frequency_hz,snr_db,repeat,true_arrival,predicted_arrival,success,cluster_num,stop_reason,error_ms,abs_error_ms,hit_le2,hit_le5,hit_le10,target_snr_db,snr_definition,noise_source_id,noise_start_sample
ricker,200,-10.0,105,294,295.0,True,5,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,105,297,296.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,106,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,106,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,107,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,107,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,108,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,108,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,109,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,109,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,110,294,292.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,110,297,293.0,True,2,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,111,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,111,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,112,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,112,297,296.0,True,6,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,113,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,113,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,114,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,114,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,115,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,115,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,116,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,116,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,117,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,117,297,293.0,True,3,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,118,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,118,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,119,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,119,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,120,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,120,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,121,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,121,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,122,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,122,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,123,294,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,123,297,200.0,True,5,unique_valid_peak,-97.0,97.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,124,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,124,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,125,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,125,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,126,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,126,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,127,294,295.0,True,6,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,127,297,242.0,True,4,unique_valid_peak,-55.0,55.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,128,294,,False,3,unique_peak_no_onset_crossing,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,128,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,129,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,129,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,130,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,130,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,131,294,,False,3,unique_peak_no_onset_crossing,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,131,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,132,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,132,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,133,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,133,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,134,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,134,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,135,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,135,297,218.0,True,4,unique_valid_peak,-79.0,79.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,136,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,136,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,137,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,137,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,138,294,223.0,True,4,unique_valid_peak,-71.0,71.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,138,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,139,294,296.0,True,5,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,139,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,140,294,295.0,True,7,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,140,297,295.0,True,8,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,141,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,141,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,142,294,279.0,True,3,unique_valid_peak,-15.0,15.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,142,297,294.0,True,3,unique_valid_peak,-3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,143,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,143,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,144,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,144,297,296.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,145,294,291.0,True,2,unique_valid_peak,-3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,145,297,293.0,True,3,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,146,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,146,297,297.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,147,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,147,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,148,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,148,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,149,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,149,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,150,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,150,297,293.0,True,3,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,151,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,151,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,152,294,297.0,True,5,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,152,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,153,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,153,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,154,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,154,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,155,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,155,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,156,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,156,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,157,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,157,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,158,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,158,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,159,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,159,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,160,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,160,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,161,294,297.0,True,5,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,161,297,296.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,162,294,295.0,True,5,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,162,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,163,294,293.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,163,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,164,294,295.0,True,5,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,164,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,165,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,165,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,166,294,295.0,True,5,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,166,297,298.0,True,5,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,167,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,167,297,297.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,168,294,173.0,True,5,unique_valid_peak,-121.0,121.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,168,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,169,294,297.0,True,3,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,169,297,298.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,170,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,170,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,171,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,171,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,172,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,172,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,173,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,173,297,297.0,True,6,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,174,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,174,297,296.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,175,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,175,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,176,294,253.0,True,4,unique_valid_peak,-41.0,41.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,176,297,253.0,True,6,unique_valid_peak,-44.0,44.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,177,294,294.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,177,297,296.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,178,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,178,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,179,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,179,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,180,294,240.0,True,2,unique_valid_peak,-54.0,54.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,180,297,293.0,True,3,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,181,294,222.0,True,4,unique_valid_peak,-72.0,72.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,181,297,222.0,True,3,unique_valid_peak,-75.0,75.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,182,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,182,297,297.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,183,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,183,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,184,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,184,297,296.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,185,294,297.0,True,9,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,185,297,30.0,True,7,unique_valid_peak,-267.0,267.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,186,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,186,297,293.0,True,3,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,187,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,187,297,295.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,188,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,188,297,294.0,True,3,unique_valid_peak,-3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,189,294,294.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,189,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,190,294,294.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,190,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,191,294,292.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,191,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,192,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,192,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,193,294,295.0,True,5,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,193,297,294.0,True,4,unique_valid_peak,-3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,194,294,292.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,194,297,292.0,True,3,unique_valid_peak,-5.0,5.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,195,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,195,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,196,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
