experiment_id,frequency_hz,snr_db,repeat_id,seed,waveform,noise_type,noise_source_id,sample_rate_hz,sample_interval_ms,n_samples,reference_arrival_sample,reference_arrival_ms,reference_method,source_file
250_-10.0_44,250,-10.0,44,2677079889,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_45,250,-10.0,45,2314776627,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_46,250,-10.0,46,2276144254,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_47,250,-10.0,47,2908692254,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_48,250,-10.0,48,2369684797,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_49,250,-10.0,49,922125577,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_50,250,-10.0,50,2793058067,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_51,250,-10.0,51,936105187,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_52,250,-10.0,52,1923737399,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_53,250,-10.0,53,1696603798,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_54,250,-10.0,54,3104796038,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_55,250,-10.0,55,1887094927,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_56,250,-10.0,56,901457094,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_57,250,-10.0,57,1513838180,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_58,250,-10.0,58,2395212943,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_59,250,-10.0,59,1393702161,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_60,250,-10.0,60,1222867593,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_61,250,-10.0,61,1726598687,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_62,250,-10.0,62,2494156291,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_63,250,-10.0,63,664490078,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_64,250,-10.0,64,865876428,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_65,250,-10.0,65,3641375000,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_66,250,-10.0,66,798726917,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_67,250,-10.0,67,3943035157,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_68,250,-10.0,68,1003850096,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_69,250,-10.0,69,785018125,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_70,250,-10.0,70,2764399333,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_71,250,-10.0,71,3727332492,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_72,250,-10.0,72,3957458252,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_73,250,-10.0,73,778265033,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_74,250,-10.0,74,3865782303,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_75,250,-10.0,75,2654907914,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_76,250,-10.0,76,2924353266,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_77,250,-10.0,77,16546283,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_78,250,-10.0,78,1607547039,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_79,250,-10.0,79,2848830882,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_80,250,-10.0,80,458487227,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_81,250,-10.0,81,691064871,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_82,250,-10.0,82,1391434707,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_83,250,-10.0,83,1321429871,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_84,250,-10.0,84,2240753241,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_85,250,-10.0,85,1451975430,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_86,250,-10.0,86,771944906,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_87,250,-10.0,87,2711599270,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_88,250,-10.0,88,186440586,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_89,250,-10.0,89,1115861730,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_90,250,-10.0,90,3003376036,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_91,250,-10.0,91,569268043,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_92,250,-10.0,92,1871351730,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_93,250,-10.0,93,4077845688,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_94,250,-10.0,94,431003292,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_95,250,-10.0,95,2584088417,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_96,250,-10.0,96,3841359928,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_97,250,-10.0,97,1363691546,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_98,250,-10.0,98,168867019,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_99,250,-10.0,99,3567473275,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_100,250,-10.0,100,943114067,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_101,250,-10.0,101,302383396,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_102,250,-10.0,102,888740158,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_103,250,-10.0,103,1984492311,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_104,250,-10.0,104,1170591210,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_105,250,-10.0,105,912087090,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_106,250,-10.0,106,297313220,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_107,250,-10.0,107,792297856,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_108,250,-10.0,108,2979906120,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_109,250,-10.0,109,2727302422,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_110,250,-10.0,110,349481086,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_111,250,-10.0,111,2155897730,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_112,250,-10.0,112,2595949094,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_113,250,-10.0,113,2630495745,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_114,250,-10.0,114,3944885725,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_115,250,-10.0,115,856170124,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_116,250,-10.0,116,2439464141,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_117,250,-10.0,117,1551921804,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_118,250,-10.0,118,1788558533,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_119,250,-10.0,119,125643253,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_120,250,-10.0,120,1230719977,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_121,250,-10.0,121,2942678,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_122,250,-10.0,122,2866077801,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_123,250,-10.0,123,2400521330,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_124,250,-10.0,124,158827299,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_125,250,-10.0,125,4210399301,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_126,250,-10.0,126,2953808814,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_127,250,-10.0,127,1023419278,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_128,250,-10.0,128,444807675,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_129,250,-10.0,129,2203835408,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_130,250,-10.0,130,1452620264,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_131,250,-10.0,131,1582519064,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_132,250,-10.0,132,2292574119,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_133,250,-10.0,133,1372632112,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_134,250,-10.0,134,313058480,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_135,250,-10.0,135,608288685,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_136,250,-10.0,136,182460082,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_137,250,-10.0,137,1023004427,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_138,250,-10.0,138,454952230,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_139,250,-10.0,139,4147055126,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_140,250,-10.0,140,314646323,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_141,250,-10.0,141,1518082327,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_142,250,-10.0,142,3413286782,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_143,250,-10.0,143,1254050320,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_144,250,-10.0,144,340225712,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_145,250,-10.0,145,395034649,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_146,250,-10.0,146,3445983335,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_147,250,-10.0,147,2916048020,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_148,250,-10.0,148,631871065,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_149,250,-10.0,149,3644805270,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_150,250,-10.0,150,1022169949,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_151,250,-10.0,151,800627255,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_152,250,-10.0,152,2628843388,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_153,250,-10.0,153,2669823646,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_154,250,-10.0,154,505759340,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_155,250,-10.0,155,3374090143,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_156,250,-10.0,156,2302975892,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_157,250,-10.0,157,1789896491,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_158,250,-10.0,158,3130390926,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_159,250,-10.0,159,2630403844,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_160,250,-10.0,160,3894056547,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_161,250,-10.0,161,2448018083,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_162,250,-10.0,162,3388618,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_163,250,-10.0,163,4005682790,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_164,250,-10.0,164,2730096352,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_165,250,-10.0,165,2974572606,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_166,250,-10.0,166,540976297,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_167,250,-10.0,167,1328071871,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_168,250,-10.0,168,724408204,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_169,250,-10.0,169,1199454666,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_170,250,-10.0,170,1386958653,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_171,250,-10.0,171,3858249467,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_172,250,-10.0,172,3265603514,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_173,250,-10.0,173,1297044281,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_174,250,-10.0,174,2618205640,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_175,250,-10.0,175,3644867841,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_176,250,-10.0,176,1171688907,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_177,250,-10.0,177,3531486994,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_178,250,-10.0,178,3153189540,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_179,250,-10.0,179,1236341925,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_180,250,-10.0,180,1009066182,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_181,250,-10.0,181,598708467,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_182,250,-10.0,182,1519305110,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_183,250,-10.0,183,2350525533,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_184,250,-10.0,184,3998624566,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_185,250,-10.0,185,3963080649,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_186,250,-10.0,186,1890224342,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_187,250,-10.0,187,3347372720,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_188,250,-10.0,188,394697294,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_189,250,-10.0,189,295534698,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_190,250,-10.0,190,155586147,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_191,250,-10.0,191,3714196659,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_192,250,-10.0,192,2823156762,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_193,250,-10.0,193,2816348103,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_194,250,-10.0,194,2348656124,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_195,250,-10.0,195,867757216,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_196,250,-10.0,196,3720896388,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_197,250,-10.0,197,2328984255,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_198,250,-10.0,198,824125715,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-10.0_199,250,-10.0,199,1148152650,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_0,250,-8.0,0,2197621386,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_1,250,-8.0,1,592993214,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_2,250,-8.0,2,2694296863,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_3,250,-8.0,3,82119725,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_4,250,-8.0,4,3707430452,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_5,250,-8.0,5,4086878869,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_6,250,-8.0,6,2533246454,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_7,250,-8.0,7,299305160,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_8,250,-8.0,8,3021416275,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_9,250,-8.0,9,3344081702,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_10,250,-8.0,10,1359021064,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_11,250,-8.0,11,94103137,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
250_-8.0_12,250,-8.0,12,711373919,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
